date,channel,data_source,campaign_name,spend_usd,impressions,clicks,conversions,ctr_pct,cpc_usd,cpm_usd,video_views
2023-09-30,Paid Social,Facebook,FB Lead Gen — Mid-Market,41604.48,274118,7456,519,2.72,5.58,151.78,55872
2023-09-30,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,177040,15293,1361,8.64,0.0,0.0,0
2023-10-01,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,74148.5,190706,18085,1599,9.48,4.1,388.81,24302
2023-10-01,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,84417.84,160860,18038,1949,11.21,4.68,524.79,0
2023-10-01,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,8721.35,59565,1727,111,2.9,5.05,146.42,10968
2023-10-01,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,63628,5214,486,8.2,0.0,0.0,0
2023-10-02,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,88888.59,208866,20817,1829,9.97,4.27,425.58,33346
2023-10-02,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,92646.44,196646,22487,2249,11.44,4.12,471.13,0
2023-10-02,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,22041.74,108154,3538,250,3.27,6.23,203.8,18088
2023-10-02,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,78073,7588,820,9.72,0.0,0.0,0
2023-10-03,Programmatic,StackAdapt,Automated uniform software,52980.84,145958,14166,1371,9.71,3.74,362.99,26981
2023-10-03,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,68727.89,139759,15239,1449,10.9,4.51,491.76,0
2023-10-03,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,12913.35,80506,2185,133,2.71,5.91,160.4,11879
2023-10-03,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,52560,5449,568,10.37,0.0,0.0,0
2023-10-04,Programmatic,StackAdapt,Cross-platform static hierarchy,78717.99,207080,20553,2116,9.93,3.83,380.13,37071
2023-10-04,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,63413.31,160129,16557,1542,10.34,3.83,396.01,0
2023-10-04,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,8218.47,75875,1621,120,2.14,5.07,108.32,13116
2023-10-04,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,80743,7026,616,8.7,0.0,0.0,0
2023-10-05,Programmatic,StackAdapt,Business-focused zero tolerance architecture,95996.46,206846,22119,2199,10.69,4.34,464.1,33157
2023-10-05,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,79853.0,155228,16990,1552,10.95,4.7,514.42,0
2023-10-05,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,13346.28,74930,2358,167,3.15,5.66,178.12,10123
2023-10-05,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,65586,6504,606,9.92,0.0,0.0,0
2023-10-06,Programmatic,StackAdapt,Centralized modular throughput,64658.24,173555,18796,1909,10.83,3.44,372.55,24340
2023-10-06,Paid Search,Google Search Ads 360,Integrated dedicated contingency,72882.86,149988,16678,1769,11.12,4.37,485.92,0
2023-10-06,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,11587.04,81138,2224,124,2.74,5.21,142.81,12849
2023-10-06,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,79179,7258,697,9.17,0.0,0.0,0
2023-10-07,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,92355.39,231730,26163,2426,11.29,3.53,398.55,20252
2023-10-07,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,76858.48,193594,18127,1790,9.36,4.24,397.01,0
2023-10-07,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,21115.2,97127,3984,233,4.1,5.3,217.4,16162
2023-10-07,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,84361,7938,876,9.41,0.0,0.0,0
2023-10-08,Programmatic,StackAdapt,Automated uniform software,74517.22,208394,18913,1827,9.08,3.94,357.58,34248
2023-10-08,Paid Search,Google Search Ads 360,Profound intangible policy,74525.2,166831,17660,1762,10.59,4.22,446.71,0
2023-10-08,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,18234.06,78533,3783,222,4.82,4.82,232.18,11078
2023-10-08,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,71249,5878,537,8.25,0.0,0.0,0
2023-10-09,Programmatic,StackAdapt,Business-focused zero tolerance architecture,75840.4,176649,19958,2068,11.3,3.8,429.33,22240
2023-10-09,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,62403.6,171677,15640,1629,9.11,3.99,363.49,0
2023-10-09,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,11764.6,97696,1994,131,2.04,5.9,120.42,14449
2023-10-09,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,52319,5435,535,10.39,0.0,0.0,0
2023-10-10,Programmatic,StackAdapt,Centralized modular throughput,56652.48,171497,17064,1536,9.95,3.32,330.34,16268
2023-10-10,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,74188.62,181308,17622,1680,9.72,4.21,409.19,0
2023-10-10,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,10183.17,94355,2091,139,2.22,4.87,107.92,8030
2023-10-10,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,52466,5160,447,9.84,0.0,0.0,0
2023-10-11,Programmatic,StackAdapt,Automated uniform software,62198.15,151973,16765,1432,11.03,3.71,409.27,13007
2023-10-11,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,54479.46,127225,13654,1464,10.73,3.99,428.21,0
2023-10-11,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,7366.48,64153,1522,94,2.37,4.84,114.83,12017
2023-10-11,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,61637,6398,695,10.38,0.0,0.0,0
2023-10-12,Programmatic,StackAdapt,Automated uniform software,72333.75,206183,19289,1844,9.36,3.75,350.82,30408
2023-10-12,Paid Search,Google Search Ads 360,Networked value-added time-frame,81874.02,175440,17273,1714,9.85,4.74,466.68,0
2023-10-12,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,14660.08,69765,2581,188,3.7,5.68,210.14,10918
2023-10-12,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,57248,4507,488,7.87,0.0,0.0,0
2023-10-13,Programmatic,StackAdapt,Automated uniform software,72133.47,189340,16659,1310,8.8,4.33,380.97,25140
2023-10-13,Paid Search,Google Search Ads 360,Profound intangible policy,71677.5,163334,15090,1671,9.24,4.75,438.84,0
2023-10-13,Paid Social,Facebook,Facebook B2B Decision Makers,12497.76,86190,2104,140,2.44,5.94,145.0,11799
2023-10-13,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,72276,6573,721,9.09,0.0,0.0,0
2023-10-14,Programmatic,StackAdapt,Centralized modular throughput,65997.12,163922,15456,1294,9.43,4.27,402.61,30564
2023-10-14,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,76781.24,171540,16987,1614,9.9,4.52,447.6,0
2023-10-14,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,11181.66,84574,2359,158,2.79,4.74,132.21,10627
2023-10-14,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,63287,4488,503,7.09,0.0,0.0,0
2023-10-15,Programmatic,StackAdapt,Business-focused zero tolerance architecture,47988.0,141602,12900,1282,9.11,3.72,338.89,22537
2023-10-15,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,46874.0,111945,10190,1052,9.1,4.6,418.72,0
2023-10-15,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,12131.34,85235,1963,129,2.3,6.18,142.33,11448
2023-10-15,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,62693,4410,488,7.03,0.0,0.0,0
2023-10-16,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,106721.7,235706,24819,2189,10.53,4.3,452.77,27949
2023-10-16,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,81959.34,155742,17291,1960,11.1,4.74,526.25,0
2023-10-16,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,17987.14,78526,3763,262,4.79,4.78,229.06,10539
2023-10-16,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,60977,4706,528,7.72,0.0,0.0,0
2023-10-17,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,99529.74,210342,24041,2130,11.43,4.14,473.18,29623
2023-10-17,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,67991.0,185080,17660,2103,9.54,3.85,367.36,0
2023-10-17,Paid Social,Facebook,FB Lead Gen — Mid-Market,21118.24,80019,3718,233,4.65,5.68,263.92,11381
2023-10-17,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,70751,5245,445,7.41,0.0,0.0,0
2023-10-18,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,56523.42,170129,15318,1347,9.0,3.69,332.24,14977
2023-10-18,Paid Search,Google Search Ads 360,Integrated dedicated contingency,74511.36,148019,17248,1621,11.65,4.32,503.39,0
2023-10-18,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,15103.05,81432,2823,194,3.47,5.35,185.47,12267
2023-10-18,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,46007,4263,437,9.27,0.0,0.0,0
2023-10-19,Programmatic,StackAdapt,Automated uniform software,63984.4,147228,16838,1512,11.44,3.8,434.59,30533
2023-10-19,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,70491.82,140771,15127,1730,10.75,4.66,500.76,0
2023-10-19,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,15587.22,67884,2486,156,3.66,6.27,229.62,12056
2023-10-19,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,43169,4296,418,9.95,0.0,0.0,0
2023-10-20,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,54138.62,160460,15647,1602,9.75,3.46,337.4,31402
2023-10-20,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,51868.02,134134,12291,1473,9.16,4.22,386.69,0
2023-10-20,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,12090.12,64075,2334,167,3.64,5.18,188.69,6854
2023-10-20,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,44662,3435,364,7.69,0.0,0.0,0
2023-10-21,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,62990.7,162795,14649,1280,9.0,4.3,386.93,20841
2023-10-21,Paid Search,Google Search Ads 360,Networked value-added time-frame,89241.32,181989,19028,1805,10.46,4.69,490.37,0
2023-10-21,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,17055.08,79917,3583,266,4.48,4.76,213.41,7475
2023-10-21,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,66274,5054,448,7.63,0.0,0.0,0
2023-10-22,Programmatic,StackAdapt,Cross-platform static hierarchy,51169.84,125742,13609,1114,10.82,3.76,406.94,20725
2023-10-22,Paid Search,Google Search Ads 360,Profound intangible policy,40915.82,125853,11429,1302,9.08,3.58,325.11,0
2023-10-22,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,21756.28,76340,3913,249,5.13,5.56,284.99,11205
2023-10-22,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,49529,4977,545,10.05,0.0,0.0,0
2023-10-23,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,78295.5,182172,20550,2152,11.28,3.81,429.79,26122
2023-10-23,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,67553.0,132283,15710,1472,11.88,4.3,510.67,0
2023-10-23,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,13290.96,70670,2103,132,2.98,6.32,188.07,6197
2023-10-23,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,59875,4089,359,6.83,0.0,0.0,0
2023-10-24,Programmatic,StackAdapt,Business-focused zero tolerance architecture,56047.23,181448,16831,1463,9.28,3.33,308.89,22218
2023-10-24,Paid Search,Google Search Ads 360,Networked value-added time-frame,90707.76,178678,21144,2110,11.83,4.29,507.66,0
2023-10-24,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,11787.36,93465,1889,134,2.02,6.24,126.12,8672
2023-10-24,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,52074,5386,533,10.34,0.0,0.0,0
2023-10-25,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,55710.16,138974,13688,1332,9.85,4.07,400.87,30485
2023-10-25,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,50816.4,117345,12455,1320,10.61,4.08,433.05,0
2023-10-25,Paid Social,Facebook,FB Lead Gen — Mid-Market,17693.5,59346,3217,231,5.42,5.5,298.14,9759
2023-10-25,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,45701,3964,411,8.68,0.0,0.0,0
2023-10-26,Programmatic,StackAdapt,Cross-platform static hierarchy,94213.53,221825,22923,2027,10.33,4.11,424.72,23039
2023-10-26,Paid Search,Google Search Ads 360,Integrated dedicated contingency,67488.0,147407,14800,1522,10.04,4.56,457.83,0
2023-10-26,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,20509.36,81902,3914,260,4.78,5.24,250.41,15839
2023-10-26,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,55347,4094,401,7.4,0.0,0.0,0
2023-10-27,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,53186.54,136162,14221,1312,10.44,3.74,390.61,29325
2023-10-27,Paid Search,Google Search Ads 360,Networked value-added time-frame,72200.7,145215,16830,1576,11.59,4.29,497.2,0
2023-10-27,Paid Social,Facebook,Facebook B2B Decision Makers,18462.1,86387,3490,241,4.04,5.29,213.71,8029
2023-10-27,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,55526,4485,487,8.08,0.0,0.0,0
2023-10-28,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,82495.38,199805,22726,1932,11.37,3.63,412.88,41035
2023-10-28,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,72751.77,166498,17199,1708,10.33,4.23,436.95,0
2023-10-28,Paid Social,Facebook,Facebook B2B Decision Makers,11324.04,80452,2379,165,2.96,4.76,140.76,6991
2023-10-28,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,53571,4239,392,7.91,0.0,0.0,0
2023-10-29,Programmatic,StackAdapt,Centralized modular throughput,67261.32,170744,15498,1344,9.08,4.34,393.93,23486
2023-10-29,Paid Search,Google Search Ads 360,Integrated dedicated contingency,62237.34,149888,16082,1933,10.73,3.87,415.23,0
2023-10-29,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,19039.0,87676,3950,265,4.51,4.82,217.15,15322
2023-10-29,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,50621,4497,472,8.88,0.0,0.0,0
2023-10-30,Programmatic,StackAdapt,Centralized modular throughput,60892.5,189014,16238,1647,8.59,3.75,322.16,20878
2023-10-30,Paid Search,Google Search Ads 360,Profound intangible policy,53583.14,118276,14027,1284,11.86,3.82,453.03,0
2023-10-30,Paid Social,Facebook,FB Lead Gen — Mid-Market,14122.72,69408,2894,190,4.17,4.88,203.47,8367
2023-10-30,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,49637,3650,348,7.35,0.0,0.0,0
2023-10-31,Programmatic,StackAdapt,Cross-platform static hierarchy,72929.36,175049,16804,1495,9.6,4.34,416.62,37399
2023-10-31,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,71114.61,184206,17913,1637,9.72,3.97,386.06,0
2023-10-31,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,18257.82,79530,2998,211,3.77,6.09,229.57,15769
2023-10-31,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,62092,5742,531,9.25,0.0,0.0,0
2023-11-01,Programmatic,StackAdapt,Centralized modular throughput,52182.55,169482,14455,1293,8.53,3.61,307.89,30010
2023-11-01,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,56475.96,144616,14334,1645,9.91,3.94,390.52,0
2023-11-01,Paid Social,Facebook,FB Lead Gen — Mid-Market,19523.7,68208,3099,213,4.54,6.3,286.24,7606
2023-11-01,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,55673,4976,548,8.94,0.0,0.0,0
2023-11-02,Programmatic,StackAdapt,Automated uniform software,68960.84,179253,18292,1569,10.2,3.77,384.71,22716
2023-11-02,Paid Search,Google Search Ads 360,Profound intangible policy,71383.95,140014,16335,1750,11.67,4.37,509.83,0
2023-11-02,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,8718.12,72920,1588,94,2.18,5.49,119.56,9000
2023-11-02,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,47373,4034,374,8.52,0.0,0.0,0
2023-11-03,Programmatic,StackAdapt,Business-focused zero tolerance architecture,62650.12,166822,14846,1541,8.9,4.22,375.55,29872
2023-11-03,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,61108.4,118833,13460,1543,11.33,4.54,514.24,0
2023-11-03,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,15229.15,63610,2705,193,4.25,5.63,239.41,10845
2023-11-03,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,55480,4779,402,8.61,0.0,0.0,0
2023-11-04,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,60737.6,160899,15776,1361,9.81,3.85,377.49,15877
2023-11-04,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,73038.0,173390,19740,1863,11.39,3.7,421.24,0
2023-11-04,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,20366.65,73712,3737,244,5.07,5.45,276.3,6998
2023-11-04,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,68271,6807,732,9.97,0.0,0.0,0
2023-11-05,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,49691.84,159747,14117,1123,8.84,3.52,311.07,15813
2023-11-05,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,63893.48,144975,14722,1751,10.16,4.34,440.72,0
2023-11-05,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,25627.39,96989,4351,249,4.49,5.89,264.23,11494
2023-11-05,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,67716,5325,599,7.86,0.0,0.0,0
2023-11-06,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,70185.18,154619,17459,1377,11.29,4.02,453.92,28070
2023-11-06,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,69784.35,160353,19119,2293,11.92,3.65,435.19,0
2023-11-06,Paid Social,Facebook,Facebook B2B Decision Makers,17731.14,85083,3626,246,4.26,4.89,208.4,14551
2023-11-06,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,67445,6843,658,10.15,0.0,0.0,0
2023-11-07,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,60498.75,146950,16133,1573,10.98,3.75,411.7,12889
2023-11-07,Paid Search,Google Search Ads 360,Profound intangible policy,57342.96,125807,13092,1551,10.41,4.38,455.8,0
2023-11-07,Paid Social,Facebook,Facebook B2B Decision Makers,15404.84,63911,2453,138,3.84,6.28,241.04,8334
2023-11-07,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,51379,4069,420,7.92,0.0,0.0,0
2023-11-08,Programmatic,StackAdapt,Cross-platform static hierarchy,66314.86,211491,19678,1710,9.3,3.37,313.56,36328
2023-11-08,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,67015.41,132396,14289,1666,10.79,4.69,506.17,0
2023-11-08,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,17675.24,84778,3058,173,3.61,5.78,208.49,16529
2023-11-08,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,58277,4770,514,8.19,0.0,0.0,0
2023-11-09,Programmatic,StackAdapt,Automated uniform software,63546.15,186864,18969,1584,10.15,3.35,340.07,38784
2023-11-09,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,102258.18,195798,22086,2005,11.28,4.63,522.26,0
2023-11-09,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,13944.21,90265,2887,190,3.2,4.83,154.48,16783
2023-11-09,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,71708,5196,461,7.25,0.0,0.0,0
2023-11-10,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,45175.0,135439,13900,1409,10.26,3.25,333.54,11764
2023-11-10,Paid Search,Google Search Ads 360,Profound intangible policy,64861.75,141165,16175,1610,11.46,4.01,459.47,0
2023-11-10,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,13240.72,75978,2248,125,2.96,5.89,174.27,12733
2023-11-10,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,56641,5362,553,9.47,0.0,0.0,0
2023-11-11,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,55460.0,156177,13865,1133,8.88,4.0,355.11,31267
2023-11-11,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,66011.7,163908,17841,1695,10.89,3.7,402.74,0
2023-11-11,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,19912.36,82995,3341,224,4.03,5.96,239.92,14811
2023-11-11,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,62724,4218,444,6.72,0.0,0.0,0
2023-11-12,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,85052.16,188929,19688,1710,10.42,4.32,450.18,15998
2023-11-12,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,63963.83,177664,16877,1884,9.5,3.79,360.03,0
2023-11-12,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,15371.24,82104,3062,223,3.73,5.02,187.22,8226
2023-11-12,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,76001,6461,711,8.5,0.0,0.0,0
2023-11-13,Programmatic,StackAdapt,Centralized modular throughput,63333.94,171706,15794,1303,9.2,4.01,368.85,28007
2023-11-13,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,60347.28,148978,14791,1528,9.93,4.08,405.08,0
2023-11-13,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,13681.26,86067,2601,158,3.02,5.26,158.96,13688
2023-11-13,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,48721,4950,451,10.16,0.0,0.0,0
2023-11-14,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,63095.58,176217,18449,1904,10.47,3.42,358.06,37986
2023-11-14,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,80066.5,171241,20270,2241,11.84,3.95,467.57,0
2023-11-14,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,12250.45,81477,2495,142,3.06,4.91,150.35,7711
2023-11-14,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,67660,6551,572,9.68,0.0,0.0,0
2023-11-15,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,52999.74,170459,15497,1253,9.09,3.42,310.92,35680
2023-11-15,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,64833.75,151616,15255,1676,10.06,4.25,427.62,0
2023-11-15,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,17205.37,76725,3367,227,4.39,5.11,224.25,6556
2023-11-15,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,52781,5311,531,10.06,0.0,0.0,0
2023-11-16,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,88412.0,245840,22103,2150,8.99,4.0,359.63,53394
2023-11-16,Paid Search,Google Search Ads 360,Profound intangible policy,103562.96,204454,22612,2191,11.06,4.58,506.53,0
2023-11-16,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,19333.71,76954,3641,265,4.73,5.31,251.24,12950
2023-11-16,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,66566,5492,507,8.25,0.0,0.0,0
2023-11-17,Programmatic,StackAdapt,Business-focused zero tolerance architecture,113067.9,236085,26730,2219,11.32,4.23,478.93,43260
2023-11-17,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,65560.8,150950,13890,1356,9.2,4.72,434.32,0
2023-11-17,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,24940.16,94098,4256,256,4.52,5.86,265.04,7898
2023-11-17,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,63663,5734,502,9.01,0.0,0.0,0
2023-11-18,Programmatic,StackAdapt,Centralized modular throughput,74876.5,183137,19150,1711,10.46,3.91,408.86,17405
2023-11-18,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,74299.2,137721,16152,1578,11.73,4.6,539.49,0
2023-11-18,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,17263.84,109229,2992,180,2.74,5.77,158.05,23502
2023-11-18,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,79640,6778,723,8.51,0.0,0.0,0
2023-11-19,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,78254.4,192404,21920,1813,11.39,3.57,406.72,18090
2023-11-19,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,51534.72,122333,14004,1416,11.45,3.68,421.27,0
2023-11-19,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,19590.8,67269,3655,246,5.43,5.36,291.23,6949
2023-11-19,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,64323,6292,576,9.78,0.0,0.0,0
2023-11-20,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,49223.46,129496,11474,1081,8.86,4.29,380.12,19365
2023-11-20,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,69235.8,149173,15420,1720,10.34,4.49,464.13,0
2023-11-20,Paid Social,Facebook,Facebook B2B Decision Makers,9508.15,60837,1985,134,3.26,4.79,156.29,7946
2023-11-20,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,53201,5578,542,10.48,0.0,0.0,0
2023-11-21,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,91808.72,198857,21653,2049,10.89,4.24,461.68,27349
2023-11-21,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,72465.0,177449,19324,1978,10.89,3.75,408.37,0
2023-11-21,Paid Social,Facebook,Facebook B2B Decision Makers,7934.55,76079,1565,113,2.06,5.07,104.29,8339
2023-11-21,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,74570,5801,569,7.78,0.0,0.0,0
2023-11-22,Programmatic,StackAdapt,Business-focused zero tolerance architecture,78833.16,193257,21364,2179,11.05,3.69,407.92,36086
2023-11-22,Paid Search,Google Search Ads 360,Profound intangible policy,45379.99,116654,10529,946,9.03,4.31,389.01,0
2023-11-22,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,14584.92,71255,2716,150,3.81,5.37,204.69,12863
2023-11-22,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,53165,5012,451,9.43,0.0,0.0,0
2023-11-23,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,76274.5,211451,19310,1636,9.13,3.95,360.72,41484
2023-11-23,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,70886.34,164446,16074,1873,9.77,4.41,431.06,0
2023-11-23,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,18814.45,88883,3295,195,3.71,5.71,211.68,11574
2023-11-23,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,81572,6868,670,8.42,0.0,0.0,0
